q,i,t,X,S,ID,C 
7,106,43,1,1,123,100 
7,106,44,1,1,175,100 
7,106,45,1,1,177,90 
7,106,46,1,1,131,80 
7,106,47,1,1,25,70 
7,106,48,1,1,180,80 
7,106,49,1,0,60,50 
7,106,50,1,1,182,90 
7,106,51,1,0,184,60 
7,106,52,1,1,65,100 
7,106,53,1,1,192,70 
7,106,54,1,1,186,100 
7,106,55,1,0,191,60 
7,107,1,1,1,112,70 
7,107,2,1,1,128,70 
7,107,3,1,1,51,70 
7,107,4,1,1,76,70 
7,107,5,1,1,171,50 
7,107,6,1,1,41,100 
7,107,7,1,1,127,80 
7,107,8,1,0,11,70 
7,107,9,1,1,134,100 
7,107,10,1,1,135,90 
7,107,11,1,0,139,80 
7,107,12,1,0,143,70 
7,107,13,1,1,142,100 
7,107,14,1,1,193,100 
7,107,15,0,0,9,50 
7,107,16,1,1,17,90 
7,107,17,1,0,36,50 
7,107,18,1,1,32,70 
7,107,19,1,1,28,90 
7,107,20,1,1,157,100 
7,107,21,1,1,161,90 
7,107,22,1,1,163,80 
7,107,23,1,1,22,90 
7,107,24,1,1,167,60 
7,107,25,1,1,165,50 
7,107,26,1,1,3,70 
7,107,27,1,1,168,60 
7,107,28,1,1,173,100 
7,107,29,1,1,172,90 
7,107,30,1,1,196,50 
7,107,31,1,1,145,100 
7,107,32,1,1,38,60 
7,107,33,1,1,151,80 
7,107,34,1,1,152,100 
7,107,35,1,1,57,100 
7,107,36,1,1,156,90 
7,107,37,1,0,155,60 
7,107,38,1,1,175,100 
7,107,39,1,1,177,90 
7,107,40,1,1,131,80 
7,107,41,1,1,178,90 
7,107,42,1,1,180,80 
7,107,43,1,1,60,70 
7,107,44,1,1,182,100 
7,107,45,1,1,181,100 
7,107,46,1,0,183,100 
7,107,47,1,1,44,70 
7,107,48,1,1,184,80 
7,107,49,1,1,186,100 
7,107,50,1,0,65,100 
7,107,51,1,1,189,90 
7,107,52,1,1,191,90 
7,107,53,1,0,192,70 
7,107,54,1,1,185,90 
7,107,55,1,0,188,60 
7,108,1,1,1,112,70 
7,108,2,1,1,78,70 
7,108,3,1,1,83,70 
7,108,4,1,1,82,70 
7,108,5,1,1,128,80 
7,108,6,1,1,29,100 
7,108,7,0,1,41,60 
7,108,8,1,1,80,90 
7,108,9,0,0,127,70 
7,108,10,1,1,11,90 
7,108,11,1,1,55,80 
7,108,12,0,0,134,80 
7,108,13,1,1,12,80 
7,108,14,1,1,135,90 
7,108,15,1,1,136,100 
7,108,16,1,0,141,90 
7,108,17,1,1,142,80 
7,108,18,1,1,138,50 
7,108,19,1,0,143,80 
7,108,20,1,0,193,90 
7,108,21,1,1,158,90 
7,108,22,0,0,157,60 
7,108,23,1,1,32,80 
7,108,24,1,1,46,90 
7,108,25,1,1,28,70 
7,108,26,1,1,160,80 
7,108,27,1,1,164,70 
7,108,28,1,1,69,60 
7,108,29,1,0,167,50 
7,108,30,1,1,68,90 
7,108,31,1,0,26,80 
7,108,32,1,1,168,50 
7,108,33,1,1,169,90 
7,108,34,1,1,173,100 
7,108,35,1,1,172,80 
7,108,36,1,0,174,100 
7,108,37,1,1,146,80 
7,108,38,1,1,150,80 
7,108,39,1,0,152,100 
7,108,40,1,1,151,80 
7,108,41,1,1,147,100 
7,108,42,1,1,154,80 
7,108,43,1,1,156,90 
7,108,44,1,1,155,90 
7,108,45,1,1,140,90 
7,108,46,1,1,176,90 
7,108,47,1,1,177,90 
7,108,48,1,1,131,80 
7,108,49,1,1,178,70 
7,108,50,1,1,60,100 
7,108,51,1,1,182,90 
7,108,52,1,1,181,100 
7,108,53,1,1,44,60 
7,108,54,1,1,184,80 
7,108,55,1,1,189,90 
7,108,56,1,1,192,70 
7,109,1,0,0,51,60 
7,109,2,0,0,79,80 
7,109,3,0,1,35,60 
7,109,4,1,1,129,80 
7,109,5,1,1,112,60 
7,109,6,0,0,29,100 
7,109,7,0,0,76,70 
7,109,8,0,1,77,60 
7,109,9,1,1,97,90 
7,109,10,0,0,41,70 
7,109,11,0,0,80,90 
7,109,12,0,1,128,60 
7,109,13,0,1,11,50 
7,109,14,0,1,12,90 
7,109,15,0,0,138,80 
7,109,16,0,1,141,90 
7,109,17,0,1,55,80 
7,109,18,0,1,134,60 
7,109,19,1,1,144,60 
7,109,20,0,1,143,60 
7,109,21,0,1,158,50 
7,109,22,0,1,46,80 
7,109,23,0,1,159,70 
7,109,24,0,0,163,80 
7,109,25,0,1,28,70 
7,109,26,0,1,162,100 
7,109,27,0,1,67,50 
7,109,28,0,1,69,50 
7,109,29,1,1,3,60 
7,109,30,0,1,26,90 
7,109,31,0,1,170,60 
7,109,32,0,1,33,80 
7,109,33,0,1,173,80 
7,109,34,1,1,172,50 
7,109,35,0,1,195,80 
7,109,36,0,1,196,60 
7,109,37,0,0,38,80 
7,109,38,0,1,153,80 
7,109,39,1,1,149,50 
7,109,40,0,1,123,50 
7,109,41,0,1,156,60 
7,109,42,0,0,57,100 
7,109,43,1,1,37,60 
7,109,44,0,1,177,80 
7,109,45,0,1,178,90 
7,109,46,0,1,179,100 
7,109,47,0,1,60,60 
7,109,48,0,1,182,80 
7,109,49,0,0,183,60 
7,109,50,0,1,181,70 
7,109,51,0,1,184,60 
7,109,52,0,1,44,60 
7,109,53,0,0,185,90 
7,109,54,0,0,192,60 
7,109,55,1,1,189,50 
7,109,56,0,1,194,100 
7,110,1,1,0,78,60 
7,110,2,1,1,82,60 
7,110,3,1,0,35,60 
7,110,4,1,1,77,80 
7,110,5,1,1,112,90 
7,110,6,1,1,132,100 
7,110,7,0,0,130,80 
7,110,8,1,1,128,80 
7,110,9,1,1,55,70 
7,110,10,1,1,138,80 
7,110,11,1,1,136,80 
7,110,12,1,0,134,50 
7,110,13,1,1,141,90 
7,110,14,1,1,143,80 
7,110,15,0,0,144,80 
7,110,16,1,1,9,80 
7,110,17,1,1,142,90 
7,110,18,1,1,193,80 
7,110,19,1,1,160,90 
7,110,20,1,1,158,90 
7,110,21,1,1,157,90 
7,110,22,1,1,159,80 
7,110,23,1,1,32,90 
7,110,24,1,1,36,90 
7,110,25,1,0,71,90 
7,110,26,1,0,69,60 
7,110,27,1,0,166,70 
7,110,28,1,1,68,100 
7,110,29,1,1,26,90 
7,110,30,1,1,169,90 
7,110,31,1,1,196,60 
7,110,32,1,1,195,90 
7,110,33,1,1,145,100 
7,110,34,1,1,38,70 
7,110,35,1,1,148,70 
7,110,36,1,1,151,90 
7,110,37,1,0,147,100 
7,110,38,1,1,153,80 
7,110,39,0,0,149,50 
7,110,40,1,1,123,90 
7,110,41,1,1,155,70 
7,110,42,1,1,37,70 
7,110,43,1,1,177,70 
7,110,44,1,1,178,90 
7,110,45,1,1,180,70 
7,110,46,1,1,179,100 
7,110,47,1,1,183,70 
7,110,48,1,1,181,100 
7,110,49,1,1,182,70 
7,110,50,1,1,44,60 
7,110,51,1,1,184,80 
7,110,52,1,1,186,100 
7,110,53,1,0,185,60 
7,111,1,0,0,51,70 
7,111,2,0,1,78,90 
7,111,3,0,0,83,80 
7,111,4,0,1,76,60 
7,111,5,1,1,112,70 
7,111,6,0,1,171,90 
7,111,7,0,1,129,50 
7,111,8,0,1,128,50 
7,111,9,1,1,136,60 
7,111,10,0,1,135,80 
7,111,11,0,0,141,90 
7,111,12,0,1,134,60 
7,111,13,0,1,193,80 
7,111,14,0,1,17,70 
7,111,15,1,1,46,80 
7,111,16,0,1,161,70 
7,111,17,0,1,160,60 
7,111,18,0,1,28,70 
7,111,19,0,1,22,70 
7,111,20,0,1,164,50 
7,111,21,0,1,67,50 
7,111,22,0,1,165,50 
7,111,23,0,1,166,90 
7,111,24,1,1,69,50 
7,111,25,0,0,167,50 
7,111,26,1,1,3,60 
7,111,27,0,0,68,80 
7,111,28,0,1,26,100 
7,111,29,0,1,170,60 
7,111,30,0,1,33,90 
7,111,31,0,0,173,90 
7,111,32,1,1,172,50 
7,111,33,0,0,196,50 
7,111,34,1,1,147,90 
7,111,35,0,1,148,70 
7,111,36,1,1,38,70 
7,111,37,0,1,149,100 
7,111,38,0,1,152,100 
7,111,39,0,0,153,80 
7,111,40,0,1,154,70 
7,111,41,0,0,57,100 
7,111,42,0,1,156,50 
7,111,43,0,1,133,70 
7,111,44,1,1,175,100 
7,111,45,0,1,176,80 
7,111,46,0,1,177,50 
7,111,47,1,1,137,50 
7,111,48,1,1,25,50 
7,111,49,0,0,80,90 
7,111,50,1,1,44,70 
7,111,51,1,1,181,60 
7,111,52,0,1,189,50 
7,111,53,0,1,191,80 
7,112,1,1,1,76,60 
7,112,2,1,1,129,70 
7,112,3,1,1,51,60 
7,112,4,1,1,79,60 
7,112,5,1,1,130,80 
7,112,6,1,1,112,60 
7,112,7,1,1,78,90 
7,112,8,1,1,132,100 
7,112,9,1,1,171,80 
7,112,10,1,1,128,90 
7,112,11,1,1,134,100 
7,112,12,1,1,136,100 
7,112,13,1,1,190,100 
7,112,14,1,1,141,100 
7,112,15,1,1,11,100 
7,112,16,1,1,139,70 
7,112,17,1,1,142,100 
7,112,18,1,0,193,100 
7,112,19,1,0,143,70 
7,112,20,1,0,161,90 
7,112,21,1,1,28,90 
7,112,22,1,1,32,100 
7,112,23,1,1,22,100 
7,112,24,1,0,67,50 
7,112,25,1,1,164,70 
7,112,26,1,1,71,100 
7,112,27,1,1,68,100 
7,112,28,1,1,169,100 
7,112,29,1,1,170,100 
7,112,30,1,1,38,70 
7,112,31,1,1,151,100 
7,112,32,1,1,146,90 
7,112,33,1,1,147,100 
7,112,34,1,1,153,80 
7,112,35,0,0,123,60 
7,112,36,1,1,57,100 
7,112,37,1,1,155,90 
7,112,38,1,1,37,60 
7,112,39,1,0,140,90 
7,112,40,1,1,133,60 
7,112,41,1,0,177,60 
7,112,42,1,0,131,80 
7,112,43,1,1,178,90 
7,112,44,1,1,180,90 
7,112,45,1,0,60,100 
7,112,46,1,1,181,100 
7,112,47,1,1,183,100 
7,112,48,1,0,189,80 
7,112,49,1,1,65,100 
7,112,50,0,0,188,70 
7,112,51,1,1,191,80 
7,112,52,1,1,194,100 
7,112,53,1,0,185,70 
7,112,54,1,1,186,100 
7,113,1,1,1,127,80 
7,113,2,1,1,51,70 
7,113,3,1,1,35,70 
7,113,4,1,1,82,60 
7,113,5,1,0,83,70 
7,113,6,1,1,76,70 
7,113,7,1,1,171,70 
7,113,8,1,1,128,90 
7,113,9,1,0,41,100 
7,113,10,1,1,11,90 
7,113,11,1,1,135,100 
7,113,12,1,1,134,100 
7,113,13,1,1,143,100 
7,113,14,1,1,136,100 
7,113,15,0,1,9,70 
7,113,16,1,1,138,90 
7,113,17,1,1,193,80 
7,113,18,1,1,17,90 
7,113,19,1,1,157,80 
7,113,20,1,1,161,100 
7,113,21,1,1,46,90 
7,113,22,1,0,160,60 
7,113,23,1,0,28,60 
7,113,24,1,0,158,90 
7,113,25,0,0,164,70 
7,113,26,1,0,67,50 
7,113,27,1,1,166,70 
7,113,28,1,1,167,80 
7,113,29,1,1,3,80 
7,113,30,1,1,26,80 
7,113,31,1,1,33,90 
7,113,32,1,1,173,100 
7,113,33,1,1,172,90 
7,113,34,1,1,174,100 
7,113,35,1,1,196,60 
7,113,36,1,1,195,70 
7,113,37,1,1,146,90 
7,113,38,1,0,148,70 
7,113,39,1,0,147,100 
7,113,40,1,1,152,100 
7,113,41,1,1,123,70 
7,113,42,1,0,154,100 
7,113,43,1,1,155,100 
7,113,44,1,1,133,60 
7,113,45,1,0,37,60 
7,113,46,1,1,176,90 
7,113,47,1,1,137,90 
7,113,48,1,1,25,70 
7,113,49,1,1,182,90 
7,113,50,1,0,183,100 
7,113,51,1,1,44,60 
7,113,52,1,1,192,60 
7,113,53,1,1,187,100 
7,113,54,1,0,194,100 
7,114,1,1,1,78,80 
7,114,2,1,0,80,50 
7,114,3,1,1,112,60 
7,114,4,1,1,76,50 
7,114,5,1,1,132,100 
7,114,6,1,1,97,90 
7,114,7,1,1,77,80 
7,114,8,1,0,55,80 
7,114,9,1,1,135,90 
7,114,10,1,1,139,80 
7,114,11,1,1,12,100 
7,114,12,1,1,11,100 
7,114,13,1,1,141,100 
7,114,14,0,1,9,70 
7,114,15,1,0,190,60 
7,114,16,1,1,193,80 
7,114,17,1,1,17,80 
7,114,18,1,1,46,80 
7,114,19,0,0,162,90 
7,114,20,1,0,161,70 
7,114,21,1,1,164,70 
7,114,22,1,1,165,50 
7,114,23,1,1,166,90 
7,114,24,1,1,69,60 
7,114,25,1,1,67,60 
7,114,26,1,1,26,100 
7,114,27,1,1,168,70 
7,114,28,1,1,170,80 
7,114,29,1,1,195,50 
7,114,30,1,1,148,80 
7,114,31,1,1,147,100 
7,114,32,1,1,151,70 
7,114,33,1,0,150,80 
7,114,34,1,0,146,50 
7,114,35,1,1,149,100 
7,114,36,1,0,153,80 
7,114,37,1,1,57,100 
7,114,38,1,1,155,90 
7,114,39,1,0,156,60 
7,114,40,1,1,133,60 
7,114,41,1,1,37,50 
7,114,42,1,0,176,80 
7,114,43,1,1,178,70 
7,114,44,1,1,25,70 
7,114,45,1,1,179,100 
7,114,46,1,1,60,70 
7,114,47,1,1,184,100 
7,114,48,1,1,65,100 
7,114,49,1,1,186,100 
7,114,50,1,1,192,70 
7,114,51,1,0,194,100 
7,114,52,1,1,188,90 
7,115,1,0,0,77,80 
7,115,2,1,1,79,70 
7,115,3,1,1,112,70 
7,115,4,1,1,129,80 
7,115,5,1,1,51,60 
7,115,6,1,1,35,70 
7,115,7,1,0,80,70 
7,115,8,1,1,97,90 
7,115,9,1,1,128,80 
7,115,10,1,1,55,70 
7,115,11,1,1,136,80 
7,115,12,1,1,142,90 
7,115,13,1,1,190,90 
7,115,14,1,1,193,90 
7,115,15,1,1,161,100 
7,115,16,1,1,46,80 
7,115,17,1,1,36,90 
7,115,18,1,1,32,70 
7,115,19,1,0,159,70 
7,115,20,1,0,28,70 
7,115,21,1,1,163,70 
7,115,22,1,1,162,90 
7,115,23,1,1,22,90 
7,115,24,1,0,67,50 
7,115,25,1,1,69,70 
7,115,26,1,1,165,60 
7,115,27,1,1,168,70 
7,115,28,1,1,170,70 
7,115,29,1,0,33,80 
7,115,30,1,1,148,70 
7,115,31,1,1,145,100 
7,115,32,1,0,150,80 
7,115,33,1,0,38,60 
7,115,34,1,1,147,100 
7,115,35,1,0,152,100 
7,115,36,1,0,153,80 
7,115,37,1,1,154,100 
7,115,38,1,1,123,60 
7,115,39,1,1,140,90 
7,115,40,1,0,177,90 
7,115,41,1,1,137,90 
7,115,42,1,1,131,80 
7,115,43,1,1,180,80 
7,115,44,1,1,25,70 
7,115,45,1,1,60,80 
7,115,46,1,1,184,100 
7,115,47,1,1,183,90 
7,115,48,1,0,181,90 
7,115,49,1,1,185,100 
7,115,50,1,1,186,100 
7,115,51,1,1,65,100 
7,115,52,1,1,187,90 
7,115,53,1,1,194,100 
7,115,54,1,1,192,70 
7,115,55,1,1,189,70 
7,116,1,0,0,35,80 
7,116,2,1,0,82,60 
7,116,3,1,1,127,70 
7,116,4,0,0,112,70 
7,116,5,1,1,29,100 
7,116,6,1,1,51,70 
7,116,7,1,1,171,70 
7,116,8,1,1,130,80 
7,116,9,1,1,128,80 
7,116,10,1,1,41,100 
7,116,11,1,1,11,80 
7,116,12,1,1,12,90 
7,116,13,1,1,141,100 
7,116,14,1,1,134,90 
7,116,15,0,0,139,70 
7,116,16,1,1,190,60 
7,116,17,1,1,144,60 
7,116,18,0,0,157,70 
7,116,19,1,0,161,70 
7,116,20,1,1,46,80 
7,116,21,1,1,159,80 
7,116,22,1,1,162,80 
7,116,23,1,1,22,80 
7,116,24,1,1,67,50 
7,116,25,1,0,64,60 
7,116,26,1,0,71,70 
7,116,27,1,1,166,100 
7,116,28,1,1,26,100 
7,116,29,1,1,3,70 
7,116,30,1,1,170,60 
7,116,31,1,1,169,90 
7,116,32,1,1,173,80 
7,116,33,1,1,172,90 
7,116,34,1,1,174,100 
7,116,35,1,1,195,50 
7,116,36,1,1,145,90 
7,116,37,1,1,149,100 
7,116,38,1,0,146,50 
7,116,39,1,1,147,100 
7,116,40,1,1,156,80 
7,116,41,1,0,57,100 
7,116,42,1,1,133,80 
7,116,43,1,1,140,90 
7,116,44,1,0,131,70 
7,116,45,1,1,137,90 
7,116,46,1,1,178,80 
7,116,47,1,1,181,100 
7,116,48,1,1,182,70 
7,116,49,1,1,44,60 
7,116,50,1,1,189,80 
7,116,51,1,1,65,100 
7,116,52,1,1,186,100 
7,116,53,1,1,187,90 
7,116,54,1,1,192,70 
7,116,55,1,0,194,100 
7,116,56,1,1,185,60 
7,117,1,1,1,79,70 
7,117,2,0,0,35,80 
7,117,3,1,1,78,60 
7,117,4,0,0,82,70 
7,117,5,1,1,129,80 
7,117,6,1,1,112,70 
7,117,7,1,1,80,70 
7,117,8,1,1,76,80 
7,117,9,1,1,128,80 
7,117,10,1,1,55,80 
7,117,11,1,0,135,70 
7,117,12,1,1,134,80 
7,117,13,1,1,143,70 
7,117,14,1,1,193,80 
7,117,15,1,1,190,70 
7,117,16,1,1,144,60 
7,117,17,1,1,142,80 
7,117,18,0,0,157,80 
7,117,19,1,1,159,80 
7,117,20,1,1,46,100 
7,117,21,1,0,163,70 
7,117,22,1,0,162,80 
7,117,23,1,0,22,80 
7,117,24,1,1,67,70 
7,117,25,1,1,166,100 
7,117,26,1,1,64,90 
7,117,27,1,0,165,50 
7,117,28,1,1,68,90 
7,117,29,1,1,3,80 
7,117,30,1,1,26,90 
7,117,31,1,1,173,100 
7,117,32,1,0,174,100 
7,117,33,1,1,195,90 
7,117,34,1,1,150,80 
7,117,35,1,0,148,50 
7,117,36,1,1,145,90 
7,117,37,1,1,147,100 
7,117,38,1,1,152,100 
7,117,39,1,1,153,80 
7,117,40,1,1,123,90 
7,117,41,1,1,154,90 
7,117,42,1,1,156,90 
7,117,43,1,1,155,90 
7,117,44,1,1,177,100 
7,117,45,1,1,137,90 
7,117,46,1,0,131,80 
7,117,47,1,1,184,90 
7,117,48,1,0,181,90 
7,117,49,1,1,44,70 
7,117,50,1,1,183,70 
7,117,51,1,1,189,90 
7,117,52,1,1,187,90 
7,117,53,1,1,188,80 
7,117,54,1,1,194,100 
7,118,1,1,1,76,70 
7,118,2,0,0,79,70 
7,118,3,1,1,29,100 
7,118,4,0,0,51,60 
7,118,5,1,1,132,100 
7,118,6,1,1,171,70 
7,118,7,1,1,35,80 
7,118,8,1,1,127,70 
7,118,9,1,1,135,80 
7,118,10,1,1,190,70 
7,118,11,0,0,136,70 
7,118,12,1,1,11,70 
7,118,13,1,0,141,70 
7,118,14,1,1,12,90 
7,118,15,1,1,134,80 
7,118,16,1,1,9,60 
7,118,17,1,1,17,80 
7,118,18,1,1,161,90 
7,118,19,1,1,160,80 
7,118,20,1,0,32,50 
7,118,21,1,1,163,70 
7,118,22,1,1,162,90 
7,118,23,1,1,166,80 
7,118,24,1,1,69,70 
7,118,25,1,1,71,100 
7,118,26,1,1,68,80 
7,118,27,1,1,3,70 
7,118,28,1,1,26,90 
7,118,29,1,1,168,60 
7,118,30,1,1,169,90 
7,118,31,1,1,173,100 
7,118,32,1,1,195,60 
7,118,33,1,1,38,70 
7,118,34,1,0,150,80 
7,118,35,1,1,57,100 
7,118,36,1,1,156,70 
7,118,37,1,1,155,90 
7,118,38,0,1,133,60 
7,118,39,1,1,37,50 
7,118,40,1,0,140,90 
7,118,41,1,1,176,90 
7,118,42,1,0,137,80 
7,118,43,1,1,131,80 
7,118,44,1,0,178,90 
7,118,45,1,1,179,100 
7,118,46,1,0,25,50 
7,118,47,1,0,180,60 
7,118,48,1,1,60,80 
7,118,49,1,1,181,100 
7,118,50,1,1,183,100 
7,118,51,1,1,182,70 
7,118,52,1,1,194,100 
7,118,53,1,1,188,80 
7,118,54,1,1,187,80 
7,118,55,1,1,191,80 
7,119,1,1,1,129,90 
7,119,2,1,1,130,80 
7,119,3,1,1,79,70 
7,119,4,1,1,51,60 
7,119,5,0,0,77,70 
7,119,6,1,1,112,70 
7,119,7,1,0,29,100 
7,119,8,1,1,171,80 
7,119,9,1,1,41,90 
7,119,10,1,0,97,70 
7,119,11,1,1,17,70 
7,119,12,1,1,160,80 
7,119,13,1,1,163,70 
7,119,14,1,0,32,100 
7,119,15,1,1,159,100 
7,119,16,1,1,161,90 
7,119,17,1,1,28,90 
7,119,18,1,1,22,90 
7,119,19,1,1,164,70 
7,119,20,1,0,67,50 
7,119,21,1,1,69,60 
7,119,22,1,1,165,60 
7,119,23,1,1,71,100 
7,119,24,1,1,167,90 
7,119,25,1,1,3,80 
7,119,26,1,1,68,90 
7,119,27,1,0,26,90 
7,119,28,1,1,168,60 
7,119,29,1,1,169,90 
7,119,30,1,1,172,90 
7,119,31,1,0,33,90 
7,119,32,1,1,174,100 
7,119,33,1,1,195,70 
7,119,34,1,1,196,50 
7,119,35,1,0,148,60 
7,119,36,1,1,38,70 
7,119,37,1,1,145,90 
7,119,38,1,1,146,90 
7,119,39,1,1,150,90 
7,119,40,1,0,147,100 
7,119,41,1,1,149,90 
7,119,42,1,1,123,100 
7,119,43,1,0,37,50 
7,119,44,1,0,140,90 
7,119,45,1,1,176,90 
7,119,46,1,1,175,100 
7,119,47,1,1,178,90 
7,119,48,1,1,137,90 
7,119,49,1,1,25,70 
7,119,50,1,1,180,80 
7,119,51,1,1,182,90 
7,119,52,1,0,181,100 
7,119,53,1,1,185,90 
7,119,54,1,1,187,100 
7,119,55,0,0,192,80 
7,119,56,1,1,191,90 
7,120,1,1,1,78,60 
7,120,2,1,0,83,50 
7,120,3,1,1,29,100 
7,120,4,1,1,128,80 
7,120,5,1,1,97,90 
7,120,6,1,0,129,50 
7,120,7,1,1,135,70 
7,120,8,1,1,11,90 
7,120,9,1,1,55,70 
7,120,10,1,0,142,50 
7,120,11,1,0,12,80 
7,120,12,1,1,138,80 
7,120,13,1,1,143,80 
7,120,14,1,1,9,100 
7,120,15,1,0,17,70 
7,120,16,1,1,162,80 
7,120,17,1,1,159,100 
7,120,18,1,1,46,70 
7,120,19,1,0,36,100 
7,120,20,1,1,167,80 
7,120,21,1,0,165,50 
7,120,22,1,1,69,100 
7,120,23,1,1,166,90 
7,120,24,1,1,64,100 
7,120,25,1,1,169,90 
7,120,26,1,1,172,80 
7,120,27,1,1,170,100 
7,120,28,1,1,174,100 
7,120,29,1,1,195,90 
7,120,30,1,1,145,100 
7,120,31,1,1,146,70 
7,120,32,1,1,147,100 
7,120,33,1,1,154,100 
7,120,34,1,1,123,100 
7,120,35,1,0,156,100 
7,120,36,1,1,57,100 
7,120,37,1,1,176,90 
7,120,38,1,0,175,100 
7,120,39,1,1,177,100 
7,120,40,1,1,178,90 
7,120,41,1,1,137,100 
7,120,42,1,1,25,80 
7,120,43,1,1,181,100 
7,120,44,1,1,44,90 
7,120,45,1,1,182,100 
7,120,46,1,1,184,100 
7,120,47,1,0,187,100 
7,120,48,1,1,65,100 
7,120,49,1,1,186,100 
7,120,50,1,1,189,80 
7,120,51,1,1,185,80 
7,120,52,1,0,188,70 
7,120,53,1,0,191,70 
7,121,1,1,1,130,60 
7,121,2,1,1,112,60 
7,121,3,0,0,77,80 
7,121,4,1,1,83,50 
7,121,5,1,1,35,80 
7,121,6,1,1,79,60 
7,121,7,1,0,80,80 
7,121,8,0,0,97,50 
7,121,9,1,1,128,80 
7,121,10,1,1,135,100 
7,121,11,1,1,134,80 
7,121,12,0,1,141,100 
7,121,13,1,1,143,50 
7,121,14,1,1,138,50 
7,121,15,1,1,9,80 
7,121,16,1,1,142,70 
7,121,17,1,1,139,70 
7,121,18,1,1,193,90 
7,121,19,1,1,190,80 
7,121,20,0,0,17,80 
7,121,21,0,0,160,60 
7,121,22,1,1,158,80 
7,121,23,1,0,36,50 
7,121,24,1,1,46,90 
7,121,25,1,0,32,90 
7,121,26,1,1,22,80 
7,121,27,1,0,164,50 
7,121,28,1,0,166,90 
7,121,29,1,1,71,60 
7,121,30,1,1,67,60 
7,121,31,1,0,26,100 
7,121,32,1,1,168,70 
7,121,33,1,1,170,60 
7,121,34,1,1,169,90 
7,121,35,1,1,33,70 
7,121,36,1,1,172,90 
7,121,37,1,1,196,60 
7,121,38,1,1,145,90 
7,121,39,1,1,146,80 
7,121,40,1,1,151,80 
7,121,41,1,1,149,50 
7,121,42,1,1,153,80 
7,121,43,1,0,156,70 
7,121,44,1,0,133,50 
7,121,45,1,1,140,90 
7,121,46,1,1,177,80 
7,121,47,1,1,137,50 
7,121,48,1,1,178,90 
7,121,49,1,1,25,70 
7,121,50,1,1,180,70 
7,121,51,1,1,60,80 
7,121,52,1,1,182,70 
7,121,53,1,1,44,70 
7,121,54,1,0,184,70 
7,121,55,1,1,188,60 
7,121,56,1,1,186,100 
7,121,57,1,1,194,100 
7,122,1,1,1,79,80 
7,122,2,0,0,83,70 
7,122,3,0,1,82,80 
7,122,4,0,0,76,50 
7,122,5,0,1,80,60 
7,122,6,1,1,128,80 
7,122,7,1,1,112,70 
7,122,8,1,1,29,100 
7,122,9,1,1,78,70 
7,122,10,0,0,132,100 
7,122,11,1,1,97,70 
7,122,12,1,1,35,50 
7,122,13,0,0,77,70 
7,122,14,1,1,135,80 
7,122,15,1,1,11,60 
7,122,16,1,1,136,70 
7,122,17,1,1,138,80 
7,122,18,1,1,142,80 
7,122,19,1,1,141,70 
7,122,20,1,1,17,80 
7,122,21,1,1,46,70 
7,122,22,0,0,159,50 
7,122,23,1,1,160,80 
7,122,24,1,1,28,70 
7,122,25,1,1,157,80 
7,122,26,1,0,32,80 
7,122,27,1,1,162,70 
7,122,28,0,1,163,70 
7,122,29,1,1,67,70 
7,122,30,1,1,166,90 
7,122,31,1,1,165,50 
7,122,32,1,1,64,90 
7,122,33,1,1,3,70 
7,122,34,1,1,169,80 
7,122,35,0,0,173,60 
7,122,36,1,1,196,50 
7,122,37,1,1,148,80 
7,122,38,1,1,150,70 
7,122,39,1,0,152,100 
7,122,40,1,1,153,80 
7,122,41,1,1,57,100 
7,122,42,1,1,155,70 
7,122,43,0,0,37,60 
7,122,44,1,1,133,60 
7,122,45,1,1,131,80 
7,122,46,0,0,179,50 
7,122,47,1,1,180,60 
7,122,48,1,0,60,50 
7,122,49,1,1,182,90 
7,122,50,1,1,181,80 
7,122,51,1,0,184,50 
7,122,52,1,1,189,50 
7,122,53,1,1,194,100 
7,122,54,1,1,186,100 
7,122,55,1,1,191,70 
7,123,1,0,0,80,60 
7,123,2,1,1,129,70 
7,123,3,1,1,29,100 
7,123,4,0,0,112,70 
7,123,5,1,1,51,50 
7,123,6,1,1,79,60 
7,123,7,0,0,82,70 
7,123,8,1,1,132,100 
7,123,9,1,1,97,80 
7,123,10,1,1,77,70 
7,123,11,1,1,41,70 
7,123,12,1,1,127,80 
7,123,13,1,1,142,80 
7,123,14,0,0,139,80 
7,123,15,1,1,143,60 
7,123,16,1,0,9,90 
7,123,17,0,0,144,70 
7,123,18,1,1,157,90 
7,123,19,1,1,32,70 
7,123,20,1,0,158,70 
7,123,21,1,1,159,80 
7,123,22,1,1,163,70 
7,123,23,0,1,162,60 
7,123,24,0,0,64,60 
7,123,25,1,0,167,50 
7,123,26,1,1,71,70 
7,123,27,1,1,69,60 
7,123,28,1,1,165,60 
7,123,29,1,1,169,70 
7,123,30,1,1,33,70 
7,123,31,1,1,195,80 
7,123,32,1,1,148,70 
7,123,33,1,1,150,70 
7,123,34,1,0,145,90 
7,123,35,1,1,146,70 
7,123,36,1,1,152,100 
7,123,37,1,1,147,100 
7,123,38,1,1,154,90 
7,123,39,1,1,123,80 
7,123,40,1,0,156,60 
7,123,41,0,1,155,60 
7,123,42,1,1,176,80 
7,123,43,0,1,131,70 
7,123,44,1,1,137,90 
7,123,45,1,1,179,100 
